# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
55211.0000 M1753 727590 1 3540.0000 b32 b31 241 N b32->b31
56135.0000 M1858 869974 1 1354.0000 b38 b33 277 N b38->b33
56293.5000 M1475 566990 1 12791.5000 v29 v26 86 N v29->v26
56343.5000 M1911 669307 1 0.5000 s70 s85 299 N s70->s85
56615.0000 M1909 962458 1 334.0000 b31 b35 294 N b31->b35
56620.0000 M1847 529579 1 2153.0000 b31 b48 264 N b31->b48
56693.5000 M1408 540656 1 15113.5000 b36 b48 48 N b36->b48
56700.0000 M1830 685145 1 2759.0000 v8 b41 254 N v8->b41
56832.0000 M1892 661655 1 1055.0000 b34 v22 282 N b34->v22
56853.5000 M1928 653612 1 0.5000 s63 s81 299 N s63->s81
56917.5000 M1785 806591 1 4313.5000 v23 v5 228 N v23->v5
56973.5000 M1932 590102 1 0.5000 s56 s86 299 N s56->s86
57123.0000 M1681 924306 1 7544.0000 v25 v26 174 N v25->v26
57137.5000 M1905 721170 1 975.5000 v9 b36 283 N v9->b36
57164.0000 M1881 886611 1 1716.0000 b31 v8 271 N b31->v8
57540.0000 M1553 724664 1 11732.0000 b46 v28 104 N b46->v28
